ID,target
1,4.59029245377
2,0.637463390827
3,2.3765130043
4,2.3968603611
5,3.61441612244
6,2.21090126038
7,0.133300244808
8,7.43382644653
9,3.70582580566
10,4.78687667847
11,2.03358530998
12,6.7325387001
13,1.87787139416
14,5.19234800339
15,1.41547513008
16,3.56388688087
17,2.34548568726
18,2.78126049042
19,2.53585219383
20,1.9868093729
21,7.00058412552
22,6.49686431885
23,2.72112798691
24,8.58516597748
25,4.97887659073
26,1.84910774231
27,3.05169510841
28,3.35998988152
29,1.65887975693
30,0.693984389305
31,1.59584331512
32,2.57130002975
33,1.50029611588
34,1.41423344612
35,1.39654505253
36,3.23411607742
37,7.26611995697
38,2.99008274078
39,1.55906295776
40,7.02648830414
41,5.72506666183
42,3.54784154892
43,1.90034735203
44,4.87427282333
45,2.71738409996
46,2.8062543869
47,3.2537946701
48,2.19483566284
49,3.11749196053
50,1.91691732407
51,2.99008274078
52,2.06975603104
53,3.16946792603
54,4.06556415558
55,0.457290679216
56,5.37954473495
57,0.759387850761
58,2.17298316956
59,5.43672084808
60,1.37831997871
61,2.55384659767
62,3.03904938698
63,0.82125222683
64,1.83898019791
65,2.37361717224
66,1.1311507225
67,3.20354151726
68,0.767252326012
69,3.35374069214
70,3.58006024361
71,1.05955195427
72,3.90485215187
73,2.47074437141
74,1.26895487309
75,2.27357268333
76,2.04287052155
77,6.85609912872
78,8.43140792847
79,5.41387557983
80,5.22299814224
81,1.79871952534
82,3.54293608665
83,2.72038125992
84,4.11041355133
85,9.92834377289
86,3.46681928635
87,1.06059861183
88,3.86805582047
89,2.67084574699
90,5.89023447037
91,2.68695569038
92,1.33462834358
93,2.28970050812
94,2.90901827812
95,4.92736577988
96,2.54937076569
97,1.82649278641
98,1.75212812424
99,1.21592020988
100,3.83558797836
101,1.76670348644
102,0.92073559761
103,7.25129365921
104,0.877605199814
105,5.31820058823
106,0.903562903404
107,2.46013975143
108,2.99008274078
109,2.99008274078
110,4.64696216583
111,4.55520153046
112,1.09326505661
113,3.6680893898
114,2.80973434448
115,1.99831652641
116,0.891278982162
